2023-11-16 18:46:14,30.80,83.50
2023-11-16 18:47:14,36.00,70.60
2023-11-16 18:48:14,40.00,61.10
2023-11-16 18:49:14,41.50,58.20
2023-11-16 18:50:14,43.20,54.60
2023-11-16 18:51:14,43.00,54.60
2023-11-16 18:52:14,42.10,56.10
2023-11-16 18:53:14,41.00,58.20
2023-11-16 18:54:14,41.50,56.50
2023-11-16 18:55:14,41.90,55.50
2023-11-16 18:56:14,42.00,54.70
2023-11-16 18:57:14,41.60,54.80
2023-11-16 18:58:14,41.50,55.40
2023-11-16 18:59:14,41.50,55.00
2023-11-16 19:00:14,42.30,53.50
2023-11-16 19:01:14,42.00,54.00
2023-11-16 19:02:14,41.60,54.20
2023-11-16 19:03:14,41.30,54.90
2023-11-16 19:04:14,41.20,55.30
2023-11-16 19:05:14,40.60,55.90
2023-11-16 19:06:14,40.40,56.00
2023-11-16 19:07:14,40.20,56.40
2023-11-16 19:08:14,40.00,56.70
2023-11-16 19:09:14,39.90,57.00
2023-11-16 19:10:14,39.60,57.00
2023-11-16 19:11:14,39.60,57.30
2023-11-16 19:12:14,39.40,57.40
2023-11-16 19:13:14,39.40,57.30
2023-11-16 19:14:14,39.40,57.40
2023-11-16 19:15:14,39.40,57.60
2023-11-16 19:16:14,39.30,57.50
2023-11-16 19:17:14,39.40,57.60
2023-11-16 19:18:14,39.20,57.60
2023-11-16 19:19:14,39.10,57.70
2023-11-16 19:20:14,39.10,57.90
2023-11-16 19:21:14,39.00,58.10
2023-11-16 19:22:14,38.80,58.40
2023-11-16 19:23:14,38.70,58.70
2023-11-16 19:24:14,38.50,58.90
2023-11-16 19:25:14,38.30,59.50
2023-11-16 19:26:14,38.20,59.80
2023-11-16 19:27:14,38.00,60.10
2023-11-16 19:28:14,37.80,60.60
2023-11-16 19:29:14,37.70,60.80
2023-11-16 19:30:14,37.70,61.00
2023-11-16 19:31:14,37.50,61.00
2023-11-16 19:32:14,37.50,61.00
2023-11-16 19:33:14,37.30,61.40
2023-11-16 19:34:14,37.30,61.60
2023-11-16 19:35:14,37.30,61.50
2023-11-16 19:36:14,37.30,61.60
2023-11-16 19:37:14,37.40,61.50
2023-11-16 19:38:14,37.30,61.70
2023-11-16 19:39:14,37.10,61.90
2023-11-16 19:40:14,37.00,62.30
2023-11-16 19:41:14,36.90,62.40
2023-11-16 19:42:14,36.90,62.60
2023-11-16 19:43:14,36.80,62.50
2023-11-16 19:44:14,36.90,62.40
2023-11-16 19:45:14,37.00,62.30
2023-11-16 19:46:14,37.00,62.50
2023-11-16 19:47:14,37.00,62.50
2023-11-16 19:48:14,37.10,62.40
2023-11-16 19:49:14,37.10,62.30
2023-11-16 19:50:14,37.20,62.10
2023-11-16 19:51:14,37.20,62.20
2023-11-16 19:52:14,37.10,62.00
2023-11-16 19:53:14,37.10,62.20
2023-11-16 19:54:14,37.10,62.50
2023-11-16 19:55:14,39.10,58.70
2023-11-16 19:56:14,40.80,55.30
2023-11-16 19:57:14,40.70,55.30
2023-11-16 19:58:14,39.90,56.60
2023-11-16 19:59:14,39.00,58.50
2023-11-16 20:00:14,38.60,59.70
2023-11-16 20:01:14,38.30,60.20
2023-11-16 20:02:14,38.20,60.40
2023-11-16 20:03:14,38.30,60.20
2023-11-16 20:04:14,38.40,60.20
2023-11-16 20:05:14,38.50,59.70
2023-11-16 20:06:14,38.60,59.20
2023-11-16 20:07:14,38.70,58.90
2023-11-16 20:08:14,38.70,58.70
2023-11-16 20:09:14,38.70,58.70
2023-11-16 20:10:14,38.60,58.90
2023-11-16 20:11:14,38.50,59.00
2023-11-16 20:12:14,38.40,59.00
2023-11-16 20:13:14,38.40,59.20
2023-11-16 20:14:14,38.40,59.50
2023-11-16 20:15:14,38.20,59.40
2023-11-16 20:16:14,38.20,59.60
2023-11-16 20:17:14,38.20,59.60
2023-11-16 20:18:14,38.10,59.80
2023-11-16 20:19:14,38.10,59.90
2023-11-16 20:20:15,38.00,60.10
2023-11-16 20:21:15,37.80,61.70
2023-11-16 20:22:15,37.50,62.10
2023-11-16 20:23:15,37.40,62.30
2023-11-16 20:24:15,37.20,62.20
2023-11-16 20:25:15,37.40,62.20
2023-11-16 20:26:15,37.30,62.30
2023-11-16 20:27:15,37.30,62.10
2023-11-16 20:28:15,37.20,62.20
2023-11-16 20:29:15,37.20,62.20
2023-11-16 20:30:15,37.20,62.30
2023-11-16 20:31:15,37.20,62.40
2023-11-16 20:32:15,37.10,62.30
2023-11-16 20:33:15,37.20,62.00
2023-11-16 20:34:15,37.30,62.10
2023-11-16 20:35:15,37.20,62.00
2023-11-16 20:36:15,37.10,62.20
2023-11-16 20:37:15,37.10,62.10
2023-11-16 20:38:15,37.00,62.50
2023-11-16 20:39:15,37.00,62.70
2023-11-16 20:40:15,36.90,62.90
2023-11-16 20:41:15,36.80,62.90
2023-11-16 20:42:15,36.60,63.30
2023-11-16 20:43:15,36.60,63.20
2023-11-16 20:44:15,36.90,63.30
2023-11-16 20:45:15,37.10,62.60
